start_osm_way_id,end_osm_way_id,t_type
130599643,130599643,0
50511183,286298162,2
50511197,296324854,4
50511197,296789249,0
296788578,121980242,1
6062969,6062969,0
50511362,6061869,7
50511362,50511362,0
6061087,6062969,7
6061087,6061087,0
50511176,50511176,0
50511176,6059268,7
6061087,6054083,7
6061087,50511363,3
6062969,6062969,0
6062969,6061087,3
50279914,6054462,7
50515741,6055034,6
50515741,50515741,0
132577682,6054462,1
6063014,6063014,0
50519365,50519365,0
50519365,50519361,7
50519365,50515732,7
50519365,50519365,0
50519365,6061911,7
50519361,50519361,0
50515732,6057996,0
50515732,50519363,0
345633937,345633937,13
50710184,362659444,0
362659444,362659444,0
362659445,322578798,6
362659444,362659444,0
362659444,124466325,3
112601556,82331267,6
130788175,6053351,8
130788175,130788175,0
82331267,130788138,0
82331267,50710311,8
50710190,50710189,0
50228155,362659444,2
50228155,362659445,1
131052515,131052508,0
131052515,155011689,7
50511237,297296770,0
50511237,297296749,3
297296770,130788227,3
297296770,50710195,0
297296770,6056532,1
297296749,47916247,7
50511359,119971772,0
50511359,6063421,3
50710197,50710197,0
50511176,50710193,7
50511176,50511176,0
288581933,288581933,0
288581933,6061085,2
288581933,288581932,0
6061085,6061085,0
6061085,131520219,7
288581934,50710193,6
288581932,288581932,0
288581932,296374854,1
50228568,50228568,1
130788138,130927012,0
50710311,50710311,0
50710311,321211877,3
6062206,6055518,3
6062206,6062206,0
6061879,6061879,0
6061879,50752706,7
130772891,130772891,0
130772891,6057191,3
6061879,130927091,7
50752706,6063068,3
50752706,50752706,0
130772891,50511187,7
130772891,130772891,0
6057191,6057191,0
6057191,274368972,7
50511187,45837735,1
130772891,130772891,0
130772891,6057479,7
130772891,6054897,3
130772891,130772891,0
6057479,6057479,0
6057479,50752706,7
6054897,6053098,1
6054897,6054897,0
130772891,50752706,0
130772891,296348849,4
130772891,6052466,0
6054456,6054897,1
6054456,130772891,7
50752706,6057479,3
50752706,50752706,0
6057479,6060851,7
50752706,45837735,3
50752706,50752706,0
50752706,50752706,0
50752706,361412171,3
50752706,6061879,3
50752706,50752706,0
6057191,130772891,7
6057191,6057191,0
354204820,354204820,0
296374855,130772891,0
354204820,6060623,1
354204820,50228155,7
50752706,50228155,1
50752706,50753931,0
6063068,6063068,0
6063068,50752706,7
130772891,130772891,0
50228155,6060623,3
50228155,50228155,1
50753931,354204820,3
112601556,112601556,0
112601556,130788175,2
119972289,112601556,1
119972289,130788175,0
322578798,322578798,0
130788224,112601556,6
120478418,120478418,0
120478418,6062397,6
6063274,6063274,0
6063274,50431293,8
6061966,131052479,0
50795342,130285130,0
50795342,50519392,2
130285130,130285130,0
130285130,130808338,6
50519392,6062650,7
50519392,50519392,0
130285130,6062650,8
130285130,130285130,0
130808338,130285127,8
50795348,50795348,0
50795348,6061966,7
50795348,50795342,1
130285127,131052479,3
50795349,50795349,0
50795349,367694954,7
321477132,6059311,11
321477125,321477125,0
321477125,50524890,7
48018643,48018635,3
48018643,48018643,0
48018648,130772931,11
48018648,48018646,1
130772956,48018648,0
130772956,130772954,0
130772933,48018648,1
296591633,47916244,0
296591633,120478694,3
203023777,51373071,0
297204277,346876702,0
6051437,131052528,3
385163475,385163475,0
385163475,6056757,3
385163475,130889762,0
131052528,131052528,0
6057069,385163475,3
6054886,131076097,8
6054886,131076063,0
6061387,297382769,3
6061387,6061387,0
297444238,6057812,7
297444238,297444238,0
297382770,29961183,3
297382770,297382769,0
203022895,131052534,6
203022895,203022895,0
130285143,130889762,6
130285143,130285141,0
130285143,130285143,0
51369530,130889762,8
51369530,130285144,7
130889762,6055914,3
130889762,130889762,0
130285144,130908178,4
130285144,130285144,0
117313634,50501877,8
117313634,117313634,0
130285152,50501877,6
6061864,131076093,8
130285144,131076093,6
130285144,130285144,0
50501877,50501877,0
50501877,117313634,2
131076086,131076086,0
130285143,130908178,8
130285143,130285143,0
29964833,130889748,0
6062982,6057084,7
6062982,6062982,0
130285141,130285141,0
6052529,6052529,0
6052529,130285144,6
130889762,130889762,0
130889762,130285144,8
130285141,131052534,2
130285141,130285141,0
131052534,131052534,0
130285141,6062982,2
130285141,130285141,0
130285141,6062590,2
130285141,130285141,0
131052542,6256526,7
131052542,131052542,0
130285144,6052529,4
130285144,130285144,0
278159516,278159516,0
278159516,6276737,7
278159516,6061305,3
367694951,117313634,0
367694951,130285152,3
6052529,278159516,8
6052529,6276737,0
6052529,6061305,0
130285144,51376969,1
130285144,51376970,1
131052534,131052534,0
131052534,130285141,8
203022895,130889762,2
203022895,130285144,0
6062982,6062982,0
6062982,130285141,8
203022895,203022895,0
29964833,29964833,0
203022895,131052539,6
203022895,203022895,0
131052539,130285141,8
131052539,131052542,0
203022895,6062982,6
203022895,203022895,0
51376969,51376969,1
51376970,6276737,8
51376970,51376970,1
130285141,29964833,2
130285141,130285141,0
130285141,131052542,2
51373066,296606844,1
6052271,346876757,0
121980262,346876689,0
121980262,121980262,0
51373071,51373066,1
51373071,346876672,0
379782126,40338934,0
379782126,340689794,7
51373072,130908084,5
40343528,40343528,0
40343528,379782126,3
379782120,51373073,1
202973325,40343528,1
202973325,202975562,7
51373130,51373130,0
51373130,51373130,0
202995096,296862214,7
202995096,51373130,0
130927031,6056027,7
130927031,202973325,0
130927099,130927032,7
130927032,202995096,0
51373130,51373130,0
51373130,51373130,0
51373130,51373130,0
296862214,130927030,7
51373130,51373130,0
202995096,202995096,0
51373073,334625931,0
56226936,131463021,7
56226936,56226936,0
117422853,56226937,7
203022888,334500091,7
56226936,6057027,7
56226936,56226936,0
334500091,334500091,0
6057027,56226937,7
56226936,56226936,0
56226936,6054237,7
56226937,334500091,0
379685264,379685264,1
379685264,56226936,7
56226937,56226937,0
51373130,56226937,1
334500091,203009037,0
334500091,131240442,7
56226936,203022888,7
56226936,56226936,0
6674712,334500091,7
203009037,6060908,7
6060908,131240449,0
6060908,130764285,7
56226937,56226937,0
56226937,56226937,0
56226937,56226937,0
56226937,56226937,0
56226937,56226937,0
131240442,131240442,0
131240442,56226936,7
130764285,130764285,0
296754250,6062869,1
121980358,121980358,0
49085209,296754250,1
51376969,117313634,7
51376969,130285152,1
6276737,51376969,2
51376970,367694951,6
298637132,302405646,1
51857281,26605624,3
137733539,298637132,0
56226937,56226937,0
343234334,47916248,3
343234334,47916249,1
62201116,135146241,7
62201116,6057917,1
131240439,131240439,0
131240439,62201372,3
131240439,131240439,0
62201121,62201116,7
62201372,6061169,3
131240439,131240439,0
6061169,135146241,7
6061169,6061169,0
131240439,131240439,0
131240439,131240403,3
62201373,62201373,1
62201373,62201376,3
62201373,62201373,1
62201373,62201374,3
62201373,62201373,1
62201373,62201375,3
62201374,62201374,1
62201373,62201373,7
62201375,62201374,7
62201373,131240439,3
62201374,62201373,1
6056057,345633935,3
6056057,6056057,0
112601555,50519366,2
112601555,112601555,0
45837734,45837734,0
45837734,67100129,7
130772931,130772931,13
130772931,48018660,12
48018646,352831076,7
48018646,48018661,6
175873836,130802372,0
175873836,345709542,3
74100353,347003327,8
74100353,74100353,0
347003327,354079209,6
347003327,347003327,0
74100353,130285121,3
74100353,74100353,0
70948801,321444902,6
70948801,70948801,0
74100353,6057193,1
74100353,74100353,0
321444897,321444898,0
321444897,321444902,6
321444901,252140542,3
321444901,321444901,0
82331267,82331267,0
112601555,112601555,0
6055551,6055551,0
6055551,6055551,0
6055551,6054252,7
135146241,135146241,0
97177167,97177168,7
135146241,135146241,0
135146241,97177167,7
97177169,135146241,7
97177168,97177168,1
97177168,97177169,7
97177168,97177168,1
126303365,352412093,7
126303365,6058797,1
130802362,130802362,0
130802362,130908291,3
323742888,50018069,8
323742888,323742888,0
108402216,130802362,3
6053351,82331267,8
130788175,112601555,2
130788221,130788221,0
130772931,50009632,12
48018660,48018661,7
48018660,48018660,0
48018648,48018648,0
48018661,50009632,1
121980319,121980321,1
121980319,121980319,1
121980338,121980338,1
130788153,130927085,7
130788153,130788153,0
130788132,130788132,0
130788132,130788132,0
130788132,130788132,0
353283601,353283601,0
126303364,323742932,0
353283535,353283535,0
353283534,323742931,0
353283534,323742930,3
6059311,6059311,0
6059311,345633938,13
6053418,126303354,1
130285136,130889761,6
130285136,6056069,4
130285136,130285140,0
345633934,345633935,7
345633934,345633936,2
130908290,130908290,0
130908290,354436361,3
345633935,345633935,0
345633935,6057204,7
345633935,50799230,3
345633936,49887645,0
345633936,50524890,2
130889761,130889761,0
130889761,50797097,7
6056069,126303354,0
130285140,130908290,2
130285140,130285140,0
26707840,130889757,2
126303366,126303354,3
126303366,126303366,0
50797098,130908289,7
50797098,50797098,0
345633935,50428539,3
345633935,345633935,0
6054895,50524889,3
6054895,6054895,0
345633935,50797098,7
345633935,345633935,0
130908290,345633934,7
130908290,130908290,0
130285140,345633935,6
130285140,345633936,0
345633934,345633934,0
131448559,6061945,1
131448559,49999718,4
131448559,298832261,7
131448559,126303356,3
124466325,227693472,1
227693472,362659444,2
74100353,321444897,8
74100353,321444901,0
6056757,6056757,0
130889762,6256526,3
130889762,130889762,0
29964834,29964834,0
29964834,29964834,0
131240428,131240428,0
47969697,47969697,0
334626741,6061459,7
334626741,334626741,0
47969697,131240428,3
47969697,47969697,0
203022903,50503658,3
47969697,334626741,7
47969697,47969697,0
6256526,6256526,0
6256526,6061891,3
130889762,130889762,0
130889762,6061051,3
130889762,131052330,3
130889762,130889762,0
6061051,6057084,1
6061051,131052528,3
50524889,49887645,8
50524889,50524890,0
50226552,50226552,0
50226552,296360429,7
296360885,296360885,0
6063413,308745784,3
131233774,6054257,1
234706403,6057902,4
234706403,234706403,0
6063068,130927091,7
50752706,6054329,7
50752706,50752706,0
135146364,135146364,1
135146241,135146241,0
135146364,135146364,1
135146364,6057996,3
130927064,130927064,0
130927064,135149433,3
131520118,131520118,0
131520118,130927102,7
131520118,131520118,0
131520118,130927107,7
130927064,135149423,7
130927064,130927064,0
135149433,131520118,3
97695773,97695773,0
97695773,6057338,8
135149436,131520118,3
6060678,6060678,0
135149454,135149473,7
135149473,130927022,7
6058721,6058721,0
6058721,6060678,3
130927022,130927079,3
130927022,130927021,0
130927022,130927080,7
135149473,135149473,1
6060678,6060678,0
6060678,130927022,7
135149481,320597951,0
320597950,320597951,0
135149483,135149483,1
135149483,320597950,7
135149485,135149485,1
135149485,135149481,3
6060678,6060678,0
6060678,131240406,7
130927085,131240406,3
130927085,130927085,0
135149497,6057996,7
6057996,6057996,0
6057996,131240406,3
130927079,130927079,0
130927079,135146241,3
346876729,47916242,8
298637132,298637132,0
6059311,6059311,0
6061305,237100953,0
156702697,6059873,3
130889762,6061639,3
130889762,130889762,0
6059873,6059873,0
215307084,130908283,0
215307084,352412093,3
215307084,49999717,8
108060074,6058797,1
346876727,346876730,0
346876727,137733536,7
6061538,6061538,0
203022903,203022903,0
203022903,47969697,3
178704668,334626741,7
178704668,178704668,0
296384738,296384738,0
35600666,6053914,1
50710193,50710193,0
334626741,334626741,0
334626741,47969697,3
178704668,131240428,3
131240428,203022888,7
131240428,131240428,0
6061891,6056757,7
194540228,194540229,3
194540229,194540229,1
131052494,131052494,0
196929888,131052494,3
50507959,50795345,3
50507959,50507959,0
203009866,50519361,3
206306596,206306596,2
119971773,206306598,3
119971773,119971773,0
206306596,206306596,1
206306598,206306598,3
206306598,206306599,8
119971773,119971773,0
119971773,6057544,3
206306598,206306596,8
206306599,206306596,7
206306596,6057544,3
6061869,6061386,3
6061869,297401519,0
131240439,234706403,2
131240439,131240439,0
6057902,131520066,3
6057902,6057902,0
210672694,131240439,4
6061169,6061169,0
6061169,131520066,3
210672696,210672697,3
210672697,210672697,1
222474496,222474500,7
333922766,120478696,3
333922766,333922766,0
222474500,222474500,1
297380210,347003330,0
297380210,347003329,3
296352769,296352769,0
296352769,6054110,3
226602117,296348848,8
227693466,124466325,3
362659444,362659444,0
124466325,124466325,0
6055095,24237985,7
6055095,6055095,0
296756722,296756724,0
296756722,24237985,7
228392613,6055095,3
29964831,29964831,0
29964831,29964831,0
6053860,29964831,7
229105897,29964831,8
6053860,6053860,0
29964829,6053651,0
29964829,6053860,7
229108522,6053860,1
229108523,6062650,4
229108523,229108523,0
6062650,6062650,0
6062650,229108523,6
130285130,6053651,3
130285130,6053860,1
6062650,50795351,7
6062650,6062650,0
229108523,130285127,0
229682234,229682234,0
229682234,131520219,3
50797098,50524889,7
50797098,50797098,0
229809166,6054895,7
6054895,130285156,3
6672155,130715044,0
6672155,6062713,1
231628322,231628321,0
231628322,231628320,0
50521641,6672155,1
362659444,112601556,0
301594129,301594129,0
301594129,234706402,7
234706405,6061169,8
234706405,234706405,0
131240395,131240439,3
131240395,131240390,0
234706405,131240439,4
234706405,234706405,0
234706406,6051485,5
234706405,6051485,6
234706405,234706405,0
168145550,234706407,0
168145550,6057996,7
234706405,6057996,8
234706405,234706405,0
6061169,6061169,0
6061169,234706403,6
234706405,6057902,8
234706405,234706405,0
6057902,6057902,0
6057902,234706403,6
234706405,131240395,2
234706405,234706405,0
6051485,234706403,8
234706405,29964834,4
6057996,6057996,0
6057996,234706403,6
234706405,6053422,7
234706405,234706405,0
234706403,234706403,0
234706403,131240403,2
6055521,234706403,6
6055521,131240403,7
234706405,234706406,2
234706405,234706405,0
29964831,29961210,0
234706405,234706405,0
315389630,6053861,8
29964834,6054455,3
29964834,29964834,0
234706405,168145550,2
234706405,234706405,0
130927085,168145551,7
130927085,130927085,0
130927085,168145550,3
168145551,234706403,8
168145551,168145551,0
130927085,234706403,6
130927085,130927085,0
168145550,168145550,0
168145550,234706405,8
131240439,131240439,0
131240439,131240390,7
234706405,130927079,4
234706405,234706405,0
130927079,130927079,0
130927079,131240390,7
234706405,234706405,0
234706405,130927085,8
6053422,6053422,8
6053422,234706403,7
234706405,6055521,8
234706405,234706405,0
234706402,301594129,3
234706402,234706402,0
234706405,301594129,4
234706405,234706405,0
6053545,29964834,0
6053545,135146241,3
297400412,343234334,3
236001976,47916248,3
47916248,297401522,7
47916248,130802361,0
236002215,297400412,7
236002215,236001976,1
236002212,236002215,0
236002214,236002214,0
236002214,236002217,0
297401519,6061128,7
297401519,297401521,0
236002215,236002219,0
236002215,236002215,0
236002217,236002215,0
236002217,236002217,0
236002219,343234334,3
236002219,236002219,0
236002215,236002215,0
236002215,236002217,0
343234334,343234334,0
6055551,6055551,0
6055551,6055551,0
320597951,130927079,7
6057457,6057457,0
6055034,6055034,0
6055034,50515741,3
130808339,6056085,1
130808339,6052466,3
256596784,50795345,3
50795345,6061052,7
50795345,50795345,0
50511272,6054575,7
50511272,50511272,0
131052383,50511272,7
252140542,297444238,0
252140542,297382770,7
321444900,321444897,0
321444900,321444901,2
252140542,252140542,0
321444901,29961183,4
321444901,6062876,0
119971773,119971773,0
264249963,323495034,3
119971773,119971773,0
119971773,264249963,7
264250026,323495034,3
131240403,131240403,0
265827169,265827169,0
135146241,135146241,0
130908030,117313634,3
130908030,130908030,0
265978220,265978220,0
265978220,366878091,3
366878091,366878091,1
50507959,196929888,3
50507959,50507959,0
50795345,50795345,0
50507959,131076086,3
50507959,6061051,1
50428539,50428539,0
50428539,331158707,3
50797098,50797098,0
50797098,345633935,3
272966126,50428539,3
120478695,274292550,3
120478695,120478695,0
382850737,274292550,0
382850737,120478695,7
274292559,274292568,7
274292568,274292568,1
50513900,257319363,3
50513900,50513900,0
274311299,29961183,3
29961183,202992524,3
29961183,29961183,0
50513886,297273916,0
274354598,297273915,3
333922766,50513900,3
333922766,50513902,1
6058679,6057257,3
6058679,6058679,0
29961210,29961210,0
29961210,6057346,3
274369006,6058679,3
6058679,131240403,7
6058679,6058679,0
274368996,6058679,7
29961219,29961219,0
29961219,6057257,7
274368996,274368970,3
274368996,274368996,1
29961219,131240403,3
29961219,29961219,0
274368990,274368990,1
274368990,274368992,7
274368990,6058679,7
274368992,29961219,7
6058679,135146241,7
6058679,6058679,0
6061205,6052418,6
6061205,131233773,0
29961219,29961219,0
29961219,274368990,7
50511187,50511187,0
50511187,130772891,3
274368972,50511187,7
296355738,296355738,0
296355738,47916246,3
274368985,296355738,3
6057096,131520273,3
6061869,6061869,0
6061869,6061869,0
6061869,6056130,7
6061869,6061869,0
274368976,6061869,3
297214550,50519367,0
297214550,297268567,8
297214542,297214546,11
297380208,146537578,0
297380208,345709543,6
321477125,50429927,8
321477125,354436361,0
296348848,6052634,3
296348848,296348848,0
296348848,130908169,2
50710197,50710197,0
6057087,50795345,3
6057087,131052330,0
117313634,50507959,7
6062869,6062869,0
6062869,6062867,1
347004689,347004689,0
347004689,49085254,3
347004689,49085257,3
347004689,347004689,0
203025089,45838766,1
203025089,297294789,7
293445997,45838766,3
45838766,297285723,0
56226936,56226936,0
56226936,117422853,7
6054237,56226937,7
298637131,298637131,0
298637131,298637131,0
121980319,121980319,1
295725702,295725696,3
295725696,295725696,1
121980319,121980319,1
121980319,121980319,1
295725694,121980319,3
295725697,121980319,3
295725694,295725694,1
295725694,295725697,2
295725698,121980319,3
121980319,295725694,3
121980319,121980319,1
295725694,295725694,2
295725694,295725698,3
121980319,121980319,1
121980319,35600668,1
298637131,121980262,0
295763966,45838764,3
45838764,45838764,0
45838764,340041406,3
45838764,45838764,0
45838764,297368435,7
295853390,6059017,3
352831076,352831076,0
296090800,296090801,7
296090800,296090800,3
296090801,48018642,3
296090800,352831076,7
352831076,297401521,7
352831076,352831076,0
6062701,6276736,7
6062701,6062701,0
6062701,296116121,7
130285153,130285153,0
130285153,6054895,7
6062881,130285133,0
130285153,298458831,3
130285153,130285153,0
297200808,306464120,12
297200808,297200808,13
306464120,297214545,0
306464120,306464119,0
297200808,297200808,0
40343528,40343528,0
334548419,334548417,8
334548419,334548418,0
334548418,121980361,0
334548418,49085209,1
40343528,40343528,0
40343528,334548419,6
334548417,296237528,3
334548417,379782128,0
334548418,334548418,0
334548418,40343528,7
40343528,40343528,0
40343528,296237534,7
379782126,379782126,0
379782126,51373072,1
40343528,334548418,3
40343528,40343528,0
296237534,296237528,0
296237534,379782128,7
296237534,296237534,0
296237534,361443218,3
87036501,87036501,0
296237534,40343528,3
296237534,296237534,0
379782126,40343528,7
379782126,379782126,0
379782120,379782120,0
296237529,121980287,1
379782128,379782126,7
379782128,379782120,0
50279566,50515742,4
50279566,50279566,0
50279568,50279568,1
50279568,6055034,1
6055034,6055034,0
6055034,317710043,3
331911998,317710043,3
331911998,331911998,0
296246873,317710020,1
296246873,317710021,5
296258448,296258451,5
296258448,121980334,2
50506641,50513893,1
296248389,296248389,0
296258451,296258451,0
296258451,121980334,7
296258451,50513893,8
121980334,121980334,1
121980334,296248389,6
121980334,296789353,1
296248389,296248389,0
296248389,296258451,6
50513893,50513894,4
50506641,296258448,6
50506641,50506641,0
296258452,296258451,3
296258452,121980334,1
50506641,50506641,0
50506641,296258452,8
50506641,50506641,0
121980305,6051515,3
121980305,121980305,1
296248386,296248386,0
296248386,296272892,8
296248386,6051515,6
6051515,50506641,8
121980305,296272891,1
121980305,296248386,6
296248386,131052339,4
296248386,58681089,2
296272892,50506641,6
296272892,121980305,5
6051515,6051515,0
6051515,121980305,7
130808339,130808339,0
130908164,296352769,3
130908164,296352766,0
297237152,6055384,7
297237152,297237152,0
130808339,130808339,0
130808339,130908164,7
297237152,296352768,0
297237152,296352769,3
297237151,6051910,6
297237152,297237152,0
297237152,6054568,8
50511273,50511273,0
130808339,130808339,0
130808339,297237152,7
50511196,50511197,0
130772961,50511187,3
130772961,130772958,0
130772961,6056046,8
296324854,296345143,2
296324854,296324854,0
296789249,130772961,0
286298162,286298162,0
286298162,130599643,8
50511182,50511182,0
50511181,286298162,6
50511181,50511182,4
296334912,50511182,3
286298162,296334912,0
286298162,286298162,0
130599643,130599642,0
130599643,296334912,6
130599642,119971773,8
130599642,50511181,0
296334912,50511181,8
296334912,296334912,0
50511187,50511187,0
131233773,229682234,7
131233773,131520219,0
130908169,130908169,0
130908169,50511187,3
50511187,130908169,6
50511187,50511187,0
296345143,296345143,0
296345143,296348848,4
130908169,296338555,0
130908169,50511184,0
50511187,50511187,0
50511187,131233773,7
296345143,296345143,0
296345143,296324854,8
296348848,130772961,2
296345143,130908169,0
296345143,6054899,8
296324854,130908169,6
296324854,296324854,0
6054899,130908169,8
6054899,6054899,0
296348848,296348848,0
130908169,130908169,0
130908169,296324854,4
6054899,296348848,6
331914019,296348848,0
331914024,6052466,2
296352769,296352769,0
296352769,226602117,7
296352766,296352766,0
296352766,130908169,0
296352766,6054899,3
296352767,296352768,0
296352767,296352769,7
130908164,130808339,3
130908164,130908164,0
6055384,6055384,0
6055384,297237152,3
296352766,296352766,0
296352766,296352767,6
308745784,50511176,0
308745784,288581933,3
308745784,308745784,0
6062206,308745784,3
131520219,6063413,7
6061085,6061085,0
131520219,288581934,0
131520219,288581932,3
130772891,6062206,3
130772891,6061879,7
130772891,130772891,0
119971772,119971773,0
119971772,296334912,8
296360429,50226552,3
296360429,296360429,1
296360388,50226552,0
296360388,296355738,7
6057196,296360885,0
6057196,296360388,3
296355738,119971772,7
296355738,296355738,0
296360430,296360885,3
296360885,50226552,7
296360885,296360885,0
296360388,296360388,0
50226552,50226552,0
50226552,296360885,3
296360431,296360388,7
50226552,50511183,1
296360429,296360388,7
50511183,50511183,1
296360388,296360388,0
296360388,296360885,7
296360388,296360388,0
296360885,119971772,7
296360885,296360885,0
131052383,131052383,0
131052386,131052386,0
131052386,6059107,7
297294791,131052297,7
297294791,297294792,0
297294778,297294778,0
296365924,6055387,1
296367654,6059107,1
6055387,6055387,0
6055387,6059107,3
288581932,50228568,4
296374854,50228568,1
50228568,6061085,7
50228568,50228568,1
50710197,288581933,0
296377338,296377248,1
296377338,24238023,7
297200816,346876670,8
346876674,49085145,8
346876674,346876674,0
117251331,117251331,0
121980262,334548417,0
121980262,334548418,7
6055608,203025089,3
6055608,203025090,0
6061538,302405646,0
302405646,302405646,0
26551223,44076676,0
302405646,302405646,0
302405646,50202335,1
302405646,26551223,3
302405646,302405646,0
296790602,298637131,0
87036501,6055623,7
87036501,87036501,0
243345570,6062810,3
243345570,243345570,0
296755160,296755160,1
334551148,130927017,3
334551149,296795220,11
345632497,345632497,0
345632497,6056034,3
345632497,345632497,0
6051560,24224994,6
6051560,50513891,2
6051560,288338891,6
296788524,296355026,3
296355026,6054575,0
296355026,50511272,3
121980246,49085295,1
6058063,50506190,7
6058063,50473277,1
296790100,296790095,2
296790100,47918106,6
296790095,6055095,7
296790095,50513897,1
47918106,50506190,2
47918106,50473277,3
297254928,6053281,8
297254928,347004691,0
296795220,296795220,13
296795220,296795220,13
296795221,296795221,0
296795220,296795220,13
296795221,130927099,0
296795221,130908081,4
296860850,130927030,2
130927030,130927030,0
202995098,202995096,6
296860853,296860850,0
130927030,130927031,0
130927030,130927099,7
296861772,39465798,3
296951208,296951208,0
296951208,296901766,1
296951208,296951208,0
296901766,6052328,0
296951208,296901762,1
6054355,120478418,2
6062174,296951208,0
296951208,296951208,0
50427058,50427058,0
50427058,6059056,7
345633935,130908292,0
345633935,130772943,8
50431292,50431292,0
130772943,130772943,0
130772943,6054254,7
296971737,6054254,0
296971737,130907982,0
112601555,112601555,0
112601555,112601555,0
112601555,112601555,0
112601555,112601555,0
297200808,297200808,13
297200819,6054111,7
297200818,297200808,11
347004689,347004689,0
297204285,49084381,1
345632497,345632497,0
297214546,297214546,0
306464121,297214546,11
306464121,6059841,2
345632497,345632497,0
345632497,297212174,8
297214546,297214546,0
6059841,297214550,0
6059841,297214542,0
297214546,297214546,13
297214546,297214548,12
297214546,297214546,13
297214546,6059841,12
297214548,306464121,0
345632497,50513895,1
297212174,297212177,0
6052466,297236025,0
6052466,297236029,6
297236035,6055384,3
297236035,6055234,0
297236035,6055517,0
297236025,6055384,4
297236029,132577565,2
6055384,130908164,3
6055384,6055384,0
6055234,297236025,3
6055234,297236029,1
6055517,6055517,0
6055517,50510610,7
6055517,130908164,3
130908169,6052634,2
130908169,296348848,8
130908169,130908169,0
296324854,296348848,0
6055384,50511196,3
297237152,130808339,3
297237152,297237152,0
24237985,50506638,3
6055095,50506637,3
6062971,6062978,3
6062971,6062971,0
297268569,6062978,7
297268569,297268569,0
6062978,6062978,0
6062978,6062971,7
297268564,297268564,0
297268564,50513892,4
297268570,131448570,0
297268570,297273915,8
297268570,130772962,0
297268564,297268564,0
50519379,297273917,0
130908303,297273916,7
297273914,50513892,1
297273917,6062971,3
297273917,297273917,0
297285721,297273917,7
50513892,297268564,6
50513892,50513892,0
297268564,50513886,1
297268564,297285721,7
50513892,131448570,4
50513892,297273915,0
50513892,130772962,7
50513892,297285721,0
50513892,50513892,0
297294797,297285723,0
297295058,146537585,0
297295058,297285723,7
146537585,50519379,1
146537585,130908303,7
146537585,297273914,0
297285723,297285722,7
297285723,297294797,0
297294778,50513888,3
297294778,297294778,0
297294784,297294784,0
297294784,6054255,7
50513888,50513888,0
50513888,297294778,7
297294784,131052386,3
297294784,297294791,0
297294784,297294778,6
6054255,297294778,7
297295058,297294797,3
297295058,297295058,0
297294789,297294784,1
297294789,50513888,8
297295058,297295058,0
297295058,297294789,6
297294771,45838766,7
297294771,297294789,6
50513888,297368443,0
50513888,29961168,3
297294778,297295058,7
297294778,297294771,1
297368625,297368625,0
297368625,333922766,3
131052297,26572919,3
131052297,131052297,0
297368443,45838768,7
29961168,131052386,3
29961168,29961168,0
146537578,297295058,1
146537578,297294771,3
345709543,297368443,7
345709543,29961168,0
45838768,6058193,1
45838768,45838765,7
45838768,146537587,6
297368440,297380208,0
131052386,131052386,0
131052386,297294791,7
131052386,297294778,4
29961168,297368625,0
29961168,131052297,7
26572919,297380214,7
333922766,297368625,7
333922766,333922766,0
45838768,45838768,0
45838768,297368440,7
130788227,6061869,7
130788227,29961157,0
236002215,236002215,0
236002217,236002219,0
130788227,130788227,0
130788227,50511365,7
297401520,297401520,1
125568108,6052882,3
125568108,130788190,0
6061083,297401522,3
6061083,6061083,0
297401520,297401520,1
6061128,6061128,0
343234334,297401519,3
343234334,343234334,0
297401523,297401520,7
297401520,343234334,3
130908179,343234334,3
130908179,130908179,0
297401523,297401523,1
125568108,125568108,0
297401521,297401521,0
297401521,130788207,3
6054250,297401520,7
297401524,297401523,3
297444234,297444234,0
297759292,297444234,0
297444228,297444229,0
297456132,297444234,6
6061126,6061126,0
6061126,297444235,0
297444245,297444234,0
45838764,45838764,0
6061126,45838764,5
297444235,297444229,0
297444229,45838764,7
297444229,297368435,0
297444234,130285135,8
297444234,297444238,0
347003330,347003330,0
347003330,70948801,3
347003329,131076063,7
347003329,333922526,0
333922782,333922766,3
333922782,333922765,0
130285135,297759293,7
130285135,70948801,3
130285135,297759291,0
6055628,333922782,0
6055628,130285135,7
297456132,297456132,0
70948801,347003330,7
70948801,70948801,0
6056371,333922766,0
6056371,333922765,7
297759293,298814316,7
297759293,297759293,0
70948801,70948801,0
70948801,6056371,3
297759291,6058330,3
297759291,50799606,0
45838764,45838764,0
45838764,24238018,7
297759293,296591633,3
24238018,297759293,0
24238018,70948801,0
24238018,297759291,8
146537575,6055628,7
146537575,297456132,0
298814316,24238018,6
298814316,146537575,0
297759293,45838764,7
297759293,297759293,0
347003226,347003226,0
347003226,348641039,3
108060074,108060074,0
6061128,6061128,0
6061128,297401521,3
298169242,6061128,3
298169243,298169245,7
298169243,298169243,1
298169242,298169242,1
298169242,298169243,7
125568108,125568108,0
125568108,297401521,3
125568108,298169242,7
125568108,125568108,0
298169245,125568108,7
298169243,130908179,3
6061128,297401520,7
6061128,6061128,0
298169245,298169245,1
298169245,298169243,3
130908179,130908179,0
130908179,6061128,3
130285153,130285153,0
130285153,130285153,0
296129593,130285153,3
308739814,352831076,3
308739814,48018661,1
50799606,50799606,0
50799606,6054453,7
298814311,298814316,8
298814311,6058330,0
354079209,130285121,7
